Unnamed: 0,Longitude,Latitude,NDVI,Band1,Band2,Band3,Band6,Band10,geometry,distance_to_village,distance_to_waterway,distance_to_local_road,distance_to_main_road,distance_to_protected_area
954,26.832574159421902,-1.9145771470002428,0.3457699,8324.0,8401.0,9001.0,11870.0,44105.0,POINT (26.832574159421902 -1.9145771470002428),2040599.67011872,2051513.057591614,2056722.7362906751,2049857.1059051265,1881495.101298403
955,26.832843910272807,-1.914577173476385,0.3546243,8305.0,8403.0,9009.0,12092.0,44106.0,POINT (26.832843910272807 -1.914577173476385),2040622.8758515343,2051536.2857723308,2056745.9337616733,2049880.375637868,1881520.1366799944
956,26.833113661127445,-1.914577199909835,0.38087723,8288.0,8372.0,8984.0,12431.0,44101.0,POINT (26.833113661127445 -1.914577199909835),2040646.0817551173,2051559.5141223539,2056769.1314021894,2049903.645539153,1881545.1722022437
957,26.83338341198581,-1.914577226300595,0.37379128,8284.0,8395.0,8991.0,12473.0,44109.0,POINT (26.83338341198581 -1.914577226300595),2040669.2878294615,2051582.7426416767,2056792.3292122132,2049926.9156089758,1881570.2078651434
958,26.8336531628479,-1.9145772526486629,0.3767524,8301.0,8408.0,9006.0,12278.0,44118.0,POINT (26.8336531628479 -1.9145772526486629),2040692.4940745628,2051605.9713302953,2056815.5271917416,2049950.1858473294,1881595.2436686875
959,26.8339229137137,-1.9145772789540387,0.35145497,8314.0,8423.0,8981.0,12139.0,44143.0,POINT (26.8339229137137 -1.9145772789540387),2040715.700490413,2051629.2001881993,2056838.7253407668,2049973.4562542075,1881620.279612871
960,26.834192664583213,-1.9145773052167243,0.36010912,8283.0,8387.0,8992.0,12244.0,44125.0,POINT (26.834192664583213 -1.9145773052167243),2040738.9070770065,2051652.4292153872,2056861.9236592834,2049996.726829605,1881645.3156976863
961,26.83446241545643,-1.9145773314367176,0.36313272,8292.0,8418.0,9003.0,12244.0,44131.0,POINT (26.83446241545643 -1.9145773314367176),2040762.1138343366,2051675.6584118484,2056885.1221472842,2050019.9975735145,1881670.3519231286
962,26.834732166333342,-1.91457735761402,0.3642569,8246.0,8372.0,8940.0,12098.0,44124.0,POINT (26.834732166333342 -1.91457735761402),2040785.3207623975,2051698.8877775797,2056908.320804764,2050043.2684859307,1881695.3882891918
963,26.83500191721395,-1.9145773837486315,0.3700483,8290.0,8430.0,9007.0,12322.0,44158.0,POINT (26.83500191721395 -1.9145773837486315),2040808.5278611828,2051722.1173125736,2056931.5196317162,2050066.539566847,1881720.4247958676
964,26.835271668098247,-1.9145774098405504,0.35801905,8258.0,8365.0,8941.0,12078.0,44167.0,POINT (26.835271668098247 -1.9145774098405504),2040831.7351306865,2051745.3470168244,2056954.7186281353,2050089.8108162568,1881745.4614431527
965,26.83554141898622,-1.9145774358897785,0.35426146,8287.0,8445.0,8966.0,11969.0,44191.0,POINT (26.83554141898622 -1.9145774358897785),2040854.9425709012,2051768.5768903247,2056977.9177940132,2050113.0822341542,1881770.4982310391
966,26.835811169877864,-1.9145774618963156,0.37449783,8287.0,8387.0,8948.0,12369.0,44210.0,POINT (26.835811169877864 -1.9145774618963156),2040878.1501818208,2051791.806933069,2057001.117129344,2050136.3538205319,1881795.5351595203
967,26.83608092077318,-1.9145774878601611,0.39502388,8340.0,8435.0,9024.0,12372.0,44219.0,POINT (26.83608092077318 -1.9145774878601611),2040901.3579634398,2051815.0371450514,2057024.316634124,2050159.6255753862,1881820.5722285921
968,26.83635067167216,-1.9145775137813144,0.36376736,8302.0,8369.0,8907.0,12189.0,44225.0,POINT (26.83635067167216 -1.9145775137813144),2040924.5659157513,2051838.2675262655,2057047.5163083442,2050182.8974987085,1881845.609438247
